PlayerId,Name,Team,Level,Season,wRC+
sa389789,Jason White,Orioles,A+,2008,71.79860914
sa389789,Jason White,Orioles,A+,2009,63.16030744
sa389789,Jason White,Orioles,A+,2010,166.1643674
sa389789,Jason White,Orioles,R,2007,112.8891199
sa389789,Jason White,Orioles,A,2008,93.22242963
sa389790,Travis Sweet,Astros,R,2007,150.4334846
sa389790,Travis Sweet,Astros,A+,2008,8.526511322
sa389790,Travis Sweet,Astros,A-,2007,98.85555901
sa389791,Daniel Wentzell,Athletics,R,2007,90.33314587
sa389791,Daniel Wentzell,Athletics,A-,2008,0.212996769
sa389795,J.D. Pruitt,Athletics,A-,2007,137.1960095
sa389795,J.D. Pruitt,Athletics,A-,2008,169.1248693
sa389797,Russell Dixon,Astros,A,2008,87.36257609
sa389797,Russell Dixon,Astros,A,2009,36.53864796
sa389797,Russell Dixon,Astros,A-,2007,91.65234741
sa389797,Russell Dixon,Astros,A-,2009,115.387955
sa389799,Bruce Edwards,Giants,A-,2007,97.92623541
sa389801,Mike Bianucci,Rangers,AAA,2012,92.90587762
sa389801,Mike Bianucci,Rangers,AAA,2013,129.1111356
sa389801,Mike Bianucci,Rangers,R,2012,289.5595316
sa389801,Mike Bianucci,Rangers,A+,2009,100.8352236
sa389801,Mike Bianucci,Rangers,A+,2010,89.47546149
sa389801,Mike Bianucci,Rangers,A,2009,179.7140804
sa389801,Mike Bianucci,Rangers,A-,2008,149.5118857
sa389801,Mike Bianucci,Rangers,AA,2011,100.6081953
sa389801,Mike Bianucci,Angels,AA,2014,126.6323905
sa389801,Mike Bianucci,Royals,AA,2015,125.7711928
sa389803,Philip Stringer,Astros,R,2007,18.10894813
sa389803,Philip Stringer,Astros,A-,2007,71.89885574
sa389809,Brian Pellegrini,Astros,A+,2009,79.79261283
sa389809,Brian Pellegrini,Astros,A+,2010,139.9373438
sa389809,Brian Pellegrini,Astros,A,2008,130.3181421
sa389809,Brian Pellegrini,Astros,A,2009,170.618378
sa389809,Brian Pellegrini,Astros,A-,2007,-11.98900116
sa389809,Brian Pellegrini,Astros,R,2010,168.3042325
sa389814,Craig Corrado,Astros,A+,2009,55.82146034
sa389814,Craig Corrado,Astros,A,2008,88.52254501
sa389814,Craig Corrado,Astros,A-,2007,65.88817873
sa389819,Roberto Mena,Mariners,A-,2007,32.65873043
sa389819,Roberto Mena,Astros,A+,2008,43.55623535
sa389819,Roberto Mena,Astros,A,2008,30.10892878
sa389821,Ryan Kennedy,Angels,R,2007,54.64673213
sa389825,Jonathon Fixler,Astros,AA,2009,101.0818857
sa389825,Jonathon Fixler,Astros,AA,2010,136.1815011
sa389825,Jonathon Fixler,Astros,AA,2011,73.42679357
sa389825,Jonathon Fixler,Astros,A+,2009,71.22228418
sa389825,Jonathon Fixler,Astros,A,2008,102.267999
sa389825,Jonathon Fixler,Astros,A,2010,83.30006806
sa389825,Jonathon Fixler,Astros,A-,2007,-10.17645626
sa389826,Kyle Miller,Astros,R,2007,83.92133085
sa389826,Kyle Miller,Astros,R,2008,99.79299064
sa389826,Kyle Miller,Astros,R,2009,71.87266189
sa389826,Kyle Miller,Astros,A,2008,100.0631621
sa389826,Kyle Miller,Astros,A,2009,71.46921841
sa389827,Joshua Tarnow,Orioles,R,2008,54.20774431
sa389827,Joshua Tarnow,Orioles,R,2007,80.54307887
sa389828,Drew Anderson,Astros,R,2007,86.77343276
sa389830,Charles Gamble,Astros,A-,2007,87.33167302
sa389831,Kevin Carkeek,Astros,A+,2008,66.07095757
sa389831,Kevin Carkeek,Astros,A,2008,76.9204808
sa389831,Kevin Carkeek,Astros,A-,2007,72.81604064
sa389832,Sal Iacono,Astros,A+,2008,99.72479265
sa389832,Sal Iacono,Astros,A-,2007,64.52768401
sa389840,Dan Merklinger,Brewers,AA,2011,-67.70927399
sa389843,Brandon Richey,Mets,A-,2008,109.0578585
sa389843,Brandon Richey,Mets,R,2007,92.34423088
sa389843,Brandon Richey,Mets,A,2007,28.00383461
sa389845,Kenneth Roque,Red Sox,A,2010,41.99250921
sa389845,Kenneth Roque,Red Sox,R,2007,35.85644033
sa389845,Kenneth Roque,Red Sox,R,2008,88.81447686
sa389845,Kenneth Roque,Red Sox,R,2009,172.1698301
sa389845,Kenneth Roque,Red Sox,R,2010,73.32712156
sa389845,Kenneth Roque,Red Sox,A-,2009,151.7382948
sa389846,Dan Milano,Red Sox,A-,2007,109.8009527
sa389848,Deshaun Brooks,Red Sox,A-,2007,72.16145143
sa389848,Deshaun Brooks,Red Sox,A-,2008,82.10432605
sa389849,William Vazquez,Red Sox,A+,2009,61.90575026
sa389849,William Vazquez,Red Sox,A+,2010,151.2758432
sa389849,William Vazquez,Red Sox,A,2008,73.35524251
sa389849,William Vazquez,Red Sox,R,2007,135.4840056
sa389849,William Vazquez,Red Sox,AA,2010,35.2186101
sa389849,William Vazquez,Red Sox,AA,2011,10.05345116
sa389849,William Vazquez,Red Sox,A-,2007,80.6408659
sa389850,Andrew Davis,Giants,A,2008,83.75696971
sa389850,Andrew Davis,Giants,A-,2007,108.169497
sa389852,Darren Blocker,Red Sox,R,2007,130.9536648
sa389852,Darren Blocker,Red Sox,A-,2008,57.41618446
sa389855,Fernando Cruz,Royals,R,2007,41.33139975
sa389855,Fernando Cruz,Royals,A,2010,49.77380409
sa389855,Fernando Cruz,Royals,A,2011,35.11253472
sa389855,Fernando Cruz,Royals,R,2008,51.32621479
sa389855,Fernando Cruz,Royals,R,2009,94.42435406
sa389857,Hilton Richardson,Royals,R,2007,68.10201672
sa389857,Hilton Richardson,Royals,R,2008,215.1956347
sa389857,Hilton Richardson,Royals,A,2009,14.71523549
sa389857,Hilton Richardson,Royals,A,2010,62.87228229
sa389857,Hilton Richardson,Braves,A,2011,68.48848835
sa389857,Hilton Richardson,Royals,R,2009,119.7434311
sa389857,Hilton Richardson,Royals,R,2008,72.67567563
sa389860,Jonathan Greene,Rangers,R,2010,83.24916459
sa389860,Jonathan Greene,Rangers,A+,2009,115.7748121
sa389860,Jonathan Greene,Rangers,A+,2010,120.8927864
sa389860,Jonathan Greene,Rangers,A-,2007,122.7784633
sa389860,Jonathan Greene,Rangers,A,2008,128.0191784
sa389860,Jonathan Greene,Rangers,AA,2009,72.51027796
sa389860,Jonathan Greene,Rangers,AA,2010,61.47578021
sa389860,Jonathan Greene,Rangers,AA,2011,118.4694209
sa389861,Kenny Smith,Rangers,A-,2007,80.35221445
sa389861,Kenny Smith,Rangers,A,2007,1.184480272
sa389862,Sean McCauley,Royals,R,2007,125.9215589
sa389862,Sean McCauley,Royals,A,2009,65.92544836
sa389862,Sean McCauley,Royals,R,2008,91.68595711
sa389865,Ryan Eigsti,Blue Jays,AAA,2012,3.307941051
sa389865,Ryan Eigsti,Royals,R,2010,111.5291957
sa389865,Ryan Eigsti,Royals,A,2008,88.55500196
sa389865,Ryan Eigsti,Royals,A+,2009,70.20465952
sa389865,Ryan Eigsti,Royals,A+,2011,128.4973242
sa389865,Ryan Eigsti,Royals,R,2007,80.15453179
sa389865,Ryan Eigsti,Royals,AAA,2012,4.337927076
sa389865,Ryan Eigsti,Royals,AA,2010,23.3267328
sa389865,Ryan Eigsti,Royals,AA,2011,111.2148934
sa389866,Ryan Curry,Marlins,A,2008,104.1151789
sa389866,Ryan Curry,Marlins,A+,2008,19.03527168
sa389866,Ryan Curry,Marlins,A+,2009,126.6108655
sa389866,Ryan Curry,Marlins,A-,2007,139.0876162
sa389866,Ryan Curry,Marlins,AA,2010,73.5759442
sa389866,Ryan Curry,Marlins,AA,2011,85.54598661
sa389868,Joe Billick,Royals,A,2008,120.4826405
sa389868,Joe Billick,Royals,R,2007,61.13467087
sa389873,Kyle Martin,Royals,A,2008,158.5353143
sa389873,Kyle Martin,Royals,A,2009,52.51231384
sa389873,Kyle Martin,Royals,R,2007,312.973947
sa389873,Kyle Martin,Royals,R,2007,102.2883091
sa389875,Matt Smith,Athletics,A,2007,87.78133093
sa389875,Matt Smith,Athletics,A,2008,140.3464703
sa389875,Matt Smith,Athletics,A+,2008,30.96911844
sa389875,Matt Smith,Athletics,A+,2009,60.86179266
sa389878,Brandon Waring,Orioles,AA,2009,161.7661037
sa389878,Brandon Waring,Orioles,AA,2010,117.1496623
sa389878,Brandon Waring,Orioles,AA,2011,97.08928691
sa389878,Brandon Waring,Orioles,AA,2012,160.109024
sa389878,Brandon Waring,Orioles,AA,2013,110.8023886
sa389878,Brandon Waring,Reds,A,2008,131.1919909
sa389878,Brandon Waring,Orioles,A+,2009,139.5150561
sa389878,Brandon Waring,Reds,R,2007,147.1242023
sa389878,Brandon Waring,Twins,AA,2014,99.99191193
sa389878,Brandon Waring,Orioles,AAA,2012,122.7740941
sa389878,Brandon Waring,Orioles,AAA,2013,119.8304616
sa389880,Alex Oliveras,Reds,A,2009,111.4120746
sa389880,Alex Oliveras,Reds,A,2010,65.73172912
sa389880,Alex Oliveras,Reds,R,2007,42.2456482
sa389880,Alex Oliveras,Reds,R,2008,110.2897997
sa389880,Alex Oliveras,Reds,R,2009,82.09475848
sa389881,Jordan Wideman,Reds,A+,2011,46.89246828
sa389881,Jordan Wideman,Reds,A,2009,53.30823795
sa389881,Jordan Wideman,Reds,A,2010,94.00436906
sa389881,Jordan Wideman,Reds,R,2007,71.96615132
sa389881,Jordan Wideman,Reds,A+,2010,45.84223062
sa389881,Jordan Wideman,Reds,R,2008,71.09655171
sa389881,Jordan Wideman,Reds,A+,2009,86.2088441
sa389881,Jordan Wideman,Reds,R,2011,155.0109044
sa389882,Matt Klinker,Reds,AA,2009,-19.5707692
sa389882,Matt Klinker,Reds,AA,2010,20.13237864
sa389882,Matt Klinker,Reds,AA,2011,-41.04122851
sa389882,Matt Klinker,Reds,AAA,2010,-100
sa389885,Eli Rimes,Reds,R,2008,60.4986007
sa389885,Eli Rimes,Reds,R,2007,-55.24526229
sa389889,James Adkins,Dodgers,AA,2009,-43.58447983
sa389890,Chadwick Maddox,Braves,R,2007,42.10080991
sa389890,Chadwick Maddox,Braves,R,2008,103.0046039
sa389891,John Tolisano,Reds,A+,2014,74.24707624
sa389891,John Tolisano,Blue Jays,A+,2009,98.78763952
sa389891,John Tolisano,Blue Jays,A+,2010,114.1340013
sa389891,John Tolisano,Blue Jays,AA,2011,102.0298047
sa389891,John Tolisano,Blue Jays,AA,2012,105.7596808
sa389891,John Tolisano,Blue Jays,AA,2013,94.74296693
sa389891,John Tolisano,Blue Jays,A,2008,93.46932804
sa389891,John Tolisano,Blue Jays,R,2007,118.823668
sa389891,John Tolisano,Blue Jays,R,2013,179.222229
sa389892,Eric Eiland,Blue Jays,A-,2009,69.09536681
sa389892,Eric Eiland,Blue Jays,A,2008,89.9089192
sa389892,Eric Eiland,Blue Jays,A,2010,82.17992602
sa389892,Eric Eiland,Blue Jays,R,2007,79.48060183
sa389894,Jeffrey Cunningham,Rockies,A+,2009,95.80263911
sa389894,Jeffrey Cunningham,Rockies,R,2007,111.9537831
sa389894,Jeffrey Cunningham,Rockies,A,2008,123.189402
sa389895,Steven Condotta,Blue Jays,A-,2007,28.6987164
sa389895,Steven Condotta,Blue Jays,A-,2008,15.39578827
sa389895,Steven Condotta,Blue Jays,R,2007,66.21533499
sa389899,Tim Alderson,Pirates,AA,2010,68.77152773
sa389899,Tim Alderson,Pirates,AA,2012,98.01658098
sa389899,Tim Alderson,Giants,AA,2009,106.8738682
sa389900,Michael Main,Rangers,R,2007,74.25731949
sa389900,Michael Main,Marlins,R,2012,146.0127864
sa389900,Michael Main,Marlins,A,2013,69.34959097
sa389900,Michael Main,Marlins,A+,2012,67.89831088
sa389900,Michael Main,Marlins,A+,2013,122.4730794
sa389900,Michael Main,Marlins,A-,2012,114.3576589
sa389900,Michael Main,Marlins,AA,2013,59.54850608
sa389902,Brian Friday,Braves,AAA,2012,51.10501611
sa389902,Brian Friday,Pirates,AA,2009,112.2534739
sa389902,Brian Friday,Pirates,R,2008,65.13897475
sa389902,Brian Friday,Pirates,R,2010,207.6941643
sa389902,Brian Friday,Pirates,A+,2008,110.779754
sa389902,Brian Friday,Pirates,AAA,2010,97.61868307
sa389902,Brian Friday,Pirates,AAA,2011,88.76988281
sa389902,Brian Friday,Pirates,AAA,2012,77.68900498
sa389902,Brian Friday,Pirates,A-,2007,125.8183753
sa389902,Brian Friday,Pirates,A+,2010,86.55022816
sa389903,Cole St. Clair,Dodgers,AAA,2012,-44.41441649
sa389904,Tyler Henley,Cardinals,AAA,2010,38.57921046
sa389904,Tyler Henley,Cardinals,A+,2008,116.9351238
sa389904,Tyler Henley,Cardinals,AA,2009,127.8640474
sa389904,Tyler Henley,Cardinals,AA,2010,172.1422632
sa389904,Tyler Henley,Cardinals,AA,2011,63.28980432
sa389904,Tyler Henley,Cardinals,A-,2007,123.4936954
sa389904,Tyler Henley,Cardinals,A,2007,63.74259463
sa389904,Tyler Henley,Cardinals,R,2008,231.1598602
sa389905,Danny Lehmann,Twins,A+,2008,85.93526354
sa389905,Danny Lehmann,Twins,A+,2009,119.9295017
sa389905,Danny Lehmann,Twins,AAA,2010,93.17753871
sa389905,Danny Lehmann,Twins,AAA,2011,57.75008403
sa389905,Danny Lehmann,Twins,AAA,2012,113.5169515
sa389905,Danny Lehmann,Twins,AAA,2013,49.83674431
sa389905,Danny Lehmann,Twins,AA,2009,33.81284463
sa389905,Danny Lehmann,Twins,AA,2010,67.58135454
sa389905,Danny Lehmann,Twins,AA,2011,127.1953334
sa389905,Danny Lehmann,Twins,AA,2012,51.57668602
sa389905,Danny Lehmann,Twins,AA,2013,118.894318
sa389905,Danny Lehmann,Twins,A,2008,88.64932421
sa389905,Danny Lehmann,Twins,R,2007,99.82876232
sa389906,Bobby Bramhall,Brewers,AA,2009,75.14872265
sa389907,Adam Zornes,Padres,A+,2010,58.01232685
sa389907,Adam Zornes,Padres,R,2008,36.58592978
sa389907,Adam Zornes,Padres,A,2008,88.27198733
sa389907,Adam Zornes,Padres,A,2009,97.61665361
sa389910,Wendell Fairley,Giants,R,2008,110.6635333
sa389910,Wendell Fairley,Giants,R,2012,45.27577284
sa389910,Wendell Fairley,Giants,A+,2010,90.88723401
sa389910,Wendell Fairley,Giants,A+,2011,71.73303179
sa389910,Wendell Fairley,Giants,A,2009,92.87147889
sa389910,Wendell Fairley,Giants,AA,2011,83.39117786
sa389910,Wendell Fairley,Giants,AA,2012,62.71327227
sa389913,Jon Gilmore,White Sox,AA,2011,107.9351049
sa389913,Jon Gilmore,White Sox,AA,2012,32.4623438
sa389913,Jon Gilmore,Braves,R,2008,128.3829932
sa389913,Jon Gilmore,Braves,A,2008,11.3856968
sa389913,Jon Gilmore,Braves,R,2007,80.69875769
sa389913,Jon Gilmore,White Sox,A,2009,96.88896019
sa389913,Jon Gilmore,White Sox,A+,2010,106.6511324
sa389916,Casey Lambert,Cubs,AA,2009,117.747516
sa389917,Beau Seabury,Nationals,A+,2012,64.4636742
sa389917,Beau Seabury,Rockies,A+,2010,44.28614031
sa389917,Beau Seabury,Rockies,A+,2011,88.0119022
sa389917,Beau Seabury,Rockies,R,2007,116.5851622
sa389917,Beau Seabury,Nationals,AA,2012,123.9656928
sa389917,Beau Seabury,Rockies,A,2008,32.39814021
sa389917,Beau Seabury,Rockies,A,2009,83.99170366
sa389918,Michael Mitchell,Rockies,AA,2010,80.86025086
sa389918,Michael Mitchell,Rockies,AA,2011,65.69406652
sa389918,Michael Mitchell,Rockies,AA,2012,61.36128143
sa389918,Michael Mitchell,Rockies,A-,2007,87.36507385
sa389918,Michael Mitchell,Rockies,A+,2009,57.81992121
sa389918,Michael Mitchell,Rockies,A+,2010,91.44493045
sa389918,Michael Mitchell,Rockies,A,2008,116.9457594
sa389920,Mitch Canham,Padres,A+,2008,120.4312397
sa389920,Mitch Canham,Athletics,AAA,2011,87.75492093
sa389920,Mitch Canham,Cardinals,AAA,2012,-17.3736688
sa389920,Mitch Canham,Athletics,AA,2011,60.02476909
sa389920,Mitch Canham,Padres,AAA,2010,102.0488128
sa389920,Mitch Canham,Padres,A-,2007,114.2305768
sa389920,Mitch Canham,Padres,AA,2009,95.19596726
sa389920,Mitch Canham,Padres,AA,2010,69.24267973
sa389920,Mitch Canham,Royals,AAA,2013,134.9533519
sa389920,Mitch Canham,Nationals,AA,2014,45.69679276
sa389920,Mitch Canham,Royals,AA,2013,112.2526289
sa389926,Justin Jackson,Blue Jays,A+,2009,79.28193291
sa389926,Justin Jackson,Blue Jays,A+,2010,68.70819876
sa389926,Justin Jackson,Blue Jays,A+,2011,99.62179387
sa389926,Justin Jackson,Blue Jays,A+,2012,61.3375084
sa389926,Justin Jackson,Blue Jays,AA,2011,70.59909539
sa389926,Justin Jackson,Blue Jays,AA,2012,69.42213613
sa389926,Justin Jackson,Blue Jays,A,2008,107.3895642
sa389926,Justin Jackson,Blue Jays,A,2010,81.03845107
sa389926,Justin Jackson,Blue Jays,R,2007,55.02708205
sa389927,Drew Cumberland,Padres,A+,2010,145.8925666
sa389927,Drew Cumberland,Padres,R,2007,112.3503981
sa389927,Drew Cumberland,Padres,R,2008,280.4939791
sa389927,Drew Cumberland,Padres,A-,2007,132.9528438
sa389927,Drew Cumberland,Padres,AA,2010,72.1148987
sa389927,Drew Cumberland,Padres,A,2008,103.9624735
sa389927,Drew Cumberland,Padres,A,2009,129.1561211
sa389928,Michael Burgess,Orioles,AA,2014,4.246912594
sa389928,Michael Burgess,Orioles,AA,2015,33.41737707
sa389928,Michael Burgess,Nationals,A+,2008,122.3238527
sa389928,Michael Burgess,Nationals,A+,2009,104.6019782
sa389928,Michael Burgess,Nationals,A+,2010,115.1554307
sa389928,Michael Burgess,Cubs,A+,2011,107.9733657
sa389928,Michael Burgess,Nationals,A-,2007,139.9970584
sa389928,Michael Burgess,Nationals,R,2007,190.5682824
sa389928,Michael Burgess,Astros,AA,2013,81.37222181
sa389928,Michael Burgess,Orioles,A+,2014,157.7483962
sa389928,Michael Burgess,Nationals,AA,2010,175.2292656
sa389928,Michael Burgess,Cubs,AA,2012,117.2473173
sa389928,Michael Burgess,Nationals,A,2008,121.8774349
sa389930,Kyle Lotzkar,Reds,AA,2012,1.621875315
sa389931,Wes Roemer,Diamondbacks,AA,2009,-45.96262334
sa389931,Wes Roemer,Diamondbacks,AA,2010,-44.25376244
sa389931,Wes Roemer,Diamondbacks,AA,2011,15.82704237
sa389931,Wes Roemer,Diamondbacks,AAA,2010,-74.49211198
sa389932,Clark Hardman,Cubs,R,2007,123.8914668
sa389932,Clark Hardman,Cubs,A,2007,8.222187773
sa389933,Evan McArthur,Giants,R,2009,53.02937369
sa389933,Evan McArthur,Giants,A-,2009,46.4488596
sa389934,Nick Mahin,White Sox,A,2008,45.45753551
sa389934,Nick Mahin,White Sox,R,2007,134.4555821
sa389934,Nick Mahin,White Sox,R,2008,104.9286004
sa389935,Jared Clark,Rockies,A+,2011,79.62382775
sa389935,Jared Clark,Rockies,A+,2012,117.8567385
sa389935,Jared Clark,Rockies,R,2009,161.1608074
sa389935,Jared Clark,Rockies,A,2010,164.9794926
sa389937,Matt Wallach,Dodgers,AAA,2013,96.00285271
sa389937,Matt Wallach,Dodgers,A+,2010,91.96768071
sa389937,Matt Wallach,Dodgers,A,2009,92.75219678
sa389937,Matt Wallach,Dodgers,AA,2010,122.2777704
sa389937,Matt Wallach,Dodgers,AA,2011,112.545174
sa389937,Matt Wallach,Dodgers,AA,2012,89.66516209
sa389937,Matt Wallach,Dodgers,AA,2013,71.51576709
sa389937,Matt Wallach,Dodgers,R,2007,128.4715699
sa389937,Matt Wallach,Dodgers,R,2008,129.7928678
sa389941,Ryan Dent,Red Sox,A+,2009,75.52979607
sa389941,Ryan Dent,Red Sox,A+,2010,73.1029482
sa389941,Ryan Dent,Red Sox,A+,2014,110.4496691
sa389941,Ryan Dent,Red Sox,A,2009,114.9474053
sa389941,Ryan Dent,Cubs,AAA,2015,64.1526073
sa389941,Ryan Dent,Red Sox,R,2007,196.4348497
sa389941,Ryan Dent,Red Sox,R,2011,-7.214024417
sa389941,Ryan Dent,Red Sox,AAA,2012,72.13795847
sa389941,Ryan Dent,Red Sox,AAA,2013,1.885858748
sa389941,Ryan Dent,Red Sox,AA,2011,60.55097168
sa389941,Ryan Dent,Red Sox,AA,2012,71.14603107
sa389941,Ryan Dent,Red Sox,AA,2013,87.13690206
sa389941,Ryan Dent,Red Sox,AA,2014,78.50916974
sa389941,Ryan Dent,Cubs,AA,2015,94.87018597
sa389941,Ryan Dent,Cubs,AA,2016,26.78061106
sa389941,Ryan Dent,Red Sox,A-,2007,10.26561104
sa389941,Ryan Dent,Red Sox,A-,2008,66.56624498
sa390173,Raymond Rodriguez,Athletics,R,2007,43.10808727
sa390173,Raymond Rodriguez,Athletics,R,2008,42.07042465
sa390176,Blake Stouffer,Nationals,A-,2008,86.60395785
sa390176,Blake Stouffer,Nationals,A,2008,68.59433111
sa390179,Parker Dalton,Dodgers,A,2008,80.18376913
sa390179,Parker Dalton,Dodgers,A,2009,40.88459694
sa390179,Parker Dalton,Dodgers,R,2007,193.4792437
sa390179,Parker Dalton,Dodgers,R,2007,61.95576432
sa390182,Christopher White,Tigers,AA,2009,59.39822243
sa390182,Christopher White,Tigers,AA,2010,69.97996393
sa390182,Christopher White,Tigers,R,2007,117.5424135
sa390182,Christopher White,Tigers,AAA,2010,85.90850669
sa390182,Christopher White,Tigers,A+,2009,87.4712
sa390182,Christopher White,Tigers,A+,2010,56.6890633
sa390182,Christopher White,Tigers,A-,2007,58.08111171
sa390182,Christopher White,Tigers,A-,2008,78.92420131
sa390182,Christopher White,Tigers,A,2008,127.7575986
sa390184,Dale Mollenhauer,White Sox,AA,2010,80.81904408
sa390184,Dale Mollenhauer,White Sox,A,2008,112.8504537
sa390184,Dale Mollenhauer,Orioles,A+,2011,90.58245474
sa390184,Dale Mollenhauer,White Sox,A+,2008,71.38291179
sa390184,Dale Mollenhauer,White Sox,A+,2009,95.51175831
sa390184,Dale Mollenhauer,White Sox,R,2007,81.64942663
sa390188,Oney Guillen,White Sox,A,2008,48.7711603
sa390188,Oney Guillen,White Sox,R,2007,-6.035585758
sa390192,David Marks,Red Sox,A,2008,113.5685041
sa390192,David Marks,Red Sox,A,2009,75.52829313
sa390192,David Marks,Red Sox,A-,2007,108.4025009
sa390193,Brett Lewis,Red Sox,A-,2007,85.58926938
sa390195,Trevor Pippin,Angels,R,2007,32.61376657
sa390195,Trevor Pippin,Angels,R,2008,18.4097524
sa390205,Chris Garcia,Angels,R,2007,164.5072021
sa390205,Chris Garcia,Angels,R,2008,187.2168844
sa390205,Chris Garcia,Braves,A,2011,150.5953358
sa390205,Chris Garcia,Braves,A+,2012,138.6972171
sa390205,Chris Garcia,Angels,R,2007,111.1182689
sa390205,Chris Garcia,Angels,R,2008,124.0542687
sa390227,Richard Bohlken,Angels,R,2007,13.01515156
sa390228,Donato Giovanatto,Angels,A,2008,-17.23739871
sa390228,Donato Giovanatto,Angels,R,2007,114.7692328
sa390228,Donato Giovanatto,Angels,R,2008,125.8449881
sa390229,Jay Brossman,Angels,A+,2011,32.8819196
sa390229,Jay Brossman,Angels,R,2009,236.0236409
sa390229,Jay Brossman,Angels,A,2008,104.6256731
sa390229,Jay Brossman,Angels,R,2007,127.0045262
sa390229,Jay Brossman,Angels,A+,2009,94.35256395
sa390229,Jay Brossman,Angels,AA,2010,11.75326676
sa390229,Jay Brossman,Angels,AA,2011,83.25549101
sa390232,Hector Estrella,Angels,A,2008,125.3685293
sa390232,Hector Estrella,Angels,A,2009,101.9364957
sa390232,Hector Estrella,Angels,R,2007,113.6175075
sa390232,Hector Estrella,Angels,A+,2009,95.55008702
sa390233,Lars Davis,Rockies,AA,2010,126.8351463
sa390233,Lars Davis,Rockies,AA,2011,115.9910486
sa390233,Lars Davis,Rockies,AA,2012,110.0005256
sa390233,Lars Davis,Diamondbacks,AA,2014,92.07904328
sa390233,Lars Davis,Rockies,A-,2007,65.02100205
sa390233,Lars Davis,Rockies,A+,2009,47.48215768
sa390233,Lars Davis,Phillies,AA,2014,36.72057248
sa390233,Lars Davis,Rockies,AAA,2013,76.0069077
sa390233,Lars Davis,Rockies,A,2008,81.58288507
sa390233,Lars Davis,Phillies,AAA,2014,30.73628521
sa390235,Cory Riordan,Rockies,AA,2010,-100
sa390235,Cory Riordan,Rockies,AA,2011,23.29526726
sa390235,Cory Riordan,Rockies,AAA,2013,-28.48903987
sa390236,John Mollicone,Devil Rays,R,2007,105.3574109
sa390236,John Mollicone,Rays,A-,2008,78.89157811
sa390236,John Mollicone,Rays,A,2009,92.47349436
sa390238,Parker Frazier,Rockies,AA,2012,-7.752159214
sa390245,Jeffrey Hehr,Indians,A,2008,76.3539862
sa390245,Jeffrey Hehr,Indians,A-,2007,64.99605092
sa390254,Mitch Lively,Giants,AAA,2013,123.3979333
sa390254,Mitch Lively,Giants,AAA,2014,1.734078924
sa390258,Bo Bowman,Rockies,A-,2008,174.3350113
sa390258,Bo Bowman,Rockies,A-,2009,148.0941654
sa390258,Bo Bowman,Rockies,R,2007,106.719103
sa390258,Bo Bowman,Rockies,A,2008,132.2136229
sa390258,Bo Bowman,Rockies,A,2009,-68.75307288
sa390259,David Mixon,Giants,AA,2010,-18.50743499
sa390262,Austin Krum,Yankees,A,2008,114.0873694
sa390262,Austin Krum,Yankees,AAA,2011,78.48010345
sa390262,Austin Krum,Yankees,AA,2009,84.46315465
sa390262,Austin Krum,Yankees,AA,2010,79.30731414
sa390262,Austin Krum,Yankees,AA,2011,91.68128019
sa390262,Austin Krum,Yankees,A-,2007,89.52572476
sa390262,Austin Krum,Yankees,A+,2009,122.1823944
sa390266,James Sims,Rockies,A-,2008,50.71446245
sa390266,James Sims,Rockies,R,2007,8.995427479
sa390266,James Sims,Rockies,R,2008,115.5104269
sa390266,James Sims,Rockies,A,2009,55.0267381
sa390269,Justin Henry,Tigers,AA,2010,106.811072
sa390269,Justin Henry,Tigers,AA,2011,129.5992718
sa390269,Justin Henry,Tigers,AAA,2010,88.08028524
sa390269,Justin Henry,Tigers,AAA,2011,192.1972536
sa390269,Justin Henry,Tigers,AAA,2012,107.4639183
sa390269,Justin Henry,Red Sox,AAA,2013,63.83714876
sa390269,Justin Henry,Red Sox,AAA,2014,92.61271059
sa390269,Justin Henry,Tigers,A+,2009,89.88412308
sa390269,Justin Henry,Tigers,A-,2007,141.7165279
sa390269,Justin Henry,Tigers,A,2008,108.0272183
sa390278,Jerry Gonzalez-Lopez,Angels,A,2008,68.65846886
sa390278,Jerry Gonzalez-Lopez,Angels,R,2007,122.1297241
sa390280,Rian Kiniry,Angels,A+,2011,79.06820235
sa390280,Rian Kiniry,Angels,R,2007,77.27264315
sa390280,Rian Kiniry,Angels,R,2008,67.91941413
sa390280,Rian Kiniry,Angels,A+,2008,53.42968299
sa390280,Rian Kiniry,Angels,A+,2009,67.66947602
sa390280,Rian Kiniry,Angels,A+,2010,72.60375373
sa390280,Rian Kiniry,Angels,AAA,2011,88.50387178
sa390280,Rian Kiniry,Angels,AA,2010,5.54718994
sa390280,Rian Kiniry,Angels,AA,2011,11.95158978
sa390280,Rian Kiniry,Angels,AA,2012,18.46866802
sa390281,Warren Schaeffer,Rockies,AA,2010,62.86713969
sa390281,Warren Schaeffer,Rockies,AA,2011,19.61165126
sa390281,Warren Schaeffer,Rockies,AA,2012,37.06565037
sa390281,Warren Schaeffer,Rockies,A+,2009,45.87394254
sa390281,Warren Schaeffer,Rockies,R,2007,35.99380006
sa390281,Warren Schaeffer,Rockies,AAA,2010,79.09956416
sa390281,Warren Schaeffer,Rockies,AAA,2011,65.11967542
sa390281,Warren Schaeffer,Rockies,A,2008,71.64662354
sa390283,Christopher Vasami,Rockies,A-,2008,86.61922463
